TimeStamp,786PI521,786PI522,786PI526,786PI527,786PI528,786PI529,786PDI515A,786PI525,786TI513,786PDI509,786PI523,786PI524,786PDI510,786TI525A,786TI525B,786XI507A,786XI507B,786XI508A,786XI508B,786PI529 - 786PI528
5/1/2021 21:50,29,33.29999924,39.20000076,27.50000191,26.35000038,29.20000076,0.900000036,27.40000153,41.90000534,1,36.50000381,26.40000153,10.10000038,65.25028992,64.09999847,4.39675951,4.549922466,8.399998665,8.494922638,2.85000038
5/1/2021 21:55,28.90000153,33.29999924,39.20000076,27.40000153,26.30000114,29.10000229,0.900000036,27.40000153,41.90000153,1,36.50000381,26.40000153,10.10000038,65.20156097,64.09999847,4.404319763,4.582324505,8.49377346,8.605864525,2.80000115
5/1/2021 22:00,28.90000153,33.20586395,39.20000076,27.40000153,26.30000114,29.10000229,0.900000036,27.40000153,41.79999924,1,36.40000153,26.40000153,10.10000038,65.20001984,64.09999847,4.32644701,4.599836826,8.400073051,8.606158257,2.80000115
5/1/2021 22:05,28.90000153,33.29999924,39.20000076,27.40000153,26.30000114,29.19999886,0.900000036,27.40000153,41.79882813,1,36.5,26.39999962,10.10000038,65.20000458,64.00000763,4.394067287,4.523732185,8.480956078,8.623451233,2.89999772
5/1/2021 22:10,28.90000153,33.29999924,39.20000076,27.40000153,26.30000114,29.19999886,0.900000036,27.40000153,41.6015625,1,36.5,26.39999962,10.10000038,65.1000061,64,4.498145103,4.694526672,8.494927406,8.679675102,2.89999772
5/1/2021 22:15,29,33.29999924,39.20000076,27.5,26.30000114,29.19999886,0.900000036,27.40000153,41.69999695,1,36.5,26.39999962,10.10000038,65.19999695,64.00000763,4.437706947,4.542212009,8.381566048,8.698803902,2.89999772
5/1/2021 22:20,29,33.30000305,39.10000229,27.5,26.30000114,29.19999886,0.900000036,27.40000153,41.69999695,1,36.5,26.39999962,10.10000038,65.1000061,64.00000763,4.475003242,4.581231117,8.399727821,8.506325722,2.89999772
5/1/2021 22:25,29,33.32500076,39.19999695,27.5,26.39999962,29.19999886,0.900000036,27.5,41.60000229,1,36.50117493,26.5,10.10000038,65.1000061,63.90595627,4.499999523,4.674927235,8.401172638,8.71933651,2.79999924
5/1/2021 22:30,29,33.30000305,39.19999695,27.5,26.39999962,29.19999886,0.900000036,27.49375153,41.50000381,1,36.50000381,26.40000153,10.10000038,65.00000763,63.80000305,4.328515053,4.589366913,8.400085449,8.519055367,2.79999924
5/1/2021 22:35,29,33.30000305,39.19999695,27.5,26.30000114,29.19999886,0.900000036,27.40000153,41.40000153,1,36.50000381,26.40000153,10.10000038,65.09999847,63.80000305,4.409296989,4.599977493,8.391400337,8.609371185,2.89999772
5/1/2021 22:40,28.90000153,33.30000305,39.19999695,27.40000153,26.30000114,29.1000042,0.900000036,27.40000153,41.40000153,1,36.50000381,26.40000153,10.10000038,65.19999695,63.80000305,4.406065941,4.434670925,8.442370415,8.62495327,2.80000306
5/1/2021 22:45,28.90000153,33.30000305,39.19999695,27.5,26.30000114,29.19999886,0.800048828,27.40000153,41.39999771,1,36.50000381,26.40000153,10.10000038,65.19999695,63.80000305,4.447581291,4.502740383,8.450019836,8.659454346,2.89999772
5/1/2021 22:50,28.90000153,33.30000305,39.19999695,27.40000153,26.30000114,29.19999886,0.899999976,27.40000153,41.39999771,1,36.50000381,26.40000153,10.10000038,65.19999695,63.79999924,4.388433456,4.588658333,8.400312424,8.66218853,2.89999772
5/1/2021 22:55,28.99375153,33.30000305,39.19999695,27.5,26.30000114,29.19999886,0.507397473,27.40000153,41.30000305,1,36.50000381,26.40000153,10.10000038,65.1000061,63.70000458,4.404687405,4.648602962,8.400000572,8.644648552,2.89999772
5/1/2021 23:00,28.90000153,33.20000076,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.20000076,1,36.50000381,26.40000153,10.10000038,65.00000763,63.70000458,4.39540863,4.61750555,8.385937691,8.679637909,2.89999772
5/1/2021 23:05,28.90000153,33.10000229,39.20000076,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.1999054,1,36.50000381,26.40000153,10.10000038,65.00039673,63.70000076,4.306182861,4.542468548,8.418768883,8.543829918,2.89999772
5/1/2021 23:10,29,33.09999847,39.20000076,27.5,26.30156326,29.19999886,0.899999976,27.40000153,41.10000229,1,36.50000381,26.40000153,10.10000038,65.00000763,63.60000229,4.404690742,4.599707127,8.400286674,8.600090981,2.8984356
5/1/2021 23:15,28.90000153,33.09960938,39.20000076,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.00001907,1,36.50000381,26.40000153,10.10000038,65.00000763,63.60000229,4.400310993,4.595298767,8.403515816,8.519946098,2.89999772
5/1/2021 23:20,29,33.02500153,39.20000076,27.5,26.375,29.19999886,0.899999976,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,65,63.60000229,4.461175919,4.581268311,8.418755531,8.656195641,2.82499886
5/1/2021 23:25,28.90000153,33.00000381,39.20000076,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,65,63.70000076,4.343770027,4.520041466,8.456250191,8.600878716,2.89999772
5/1/2021 23:30,29,33.09999847,39.20000076,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,64.90000153,63.68095779,4.398742676,4.598742962,8.395321846,8.600000381,2.89999772
5/1/2021 23:35,29,33.29999924,39.20000076,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,64.99385071,63.70000076,4.474999905,4.576260567,8.42373085,8.676258087,2.89999772
5/1/2021 23:40,28.90000153,33.20004654,39.20000076,27.40000153,26.30000114,29.1000042,0.899999976,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,64.90140533,63.70000076,4.418784142,4.520156384,8.46108532,8.526370049,2.80000306
5/1/2021 23:45,28.90000153,33.09379959,39.20000076,27.40000153,26.30000114,29.19984055,0.899999976,27.40000153,41,1,36.50000381,26.40000153,10.10000038,64.90000153,63.60000229,4.400118828,4.524374962,8.400586128,8.62492466,2.89983941
5/1/2021 23:50,28.90000153,33.00000381,39.20000076,27.40000153,26.30000114,29.19999886,0.899999976,27.40000153,41,1,36.50000381,26.40000153,10.10000038,64.90000153,63.70000076,4.323084354,4.577929974,8.349988937,8.603513718,2.89999772
5/1/2021 23:55,28.90001297,33.00000381,39.10000229,27.5,26.30000114,29.10000229,0.899999976,27.40000153,41,1,36.50000381,26.40000153,10.10000038,64.90000153,63.60000229,4.394534111,4.520153999,8.39394474,8.425585747,2.80000115
5/2/2021 0:00,29,33.00000381,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,64.90000916,63.70000076,4.474853516,4.502527714,8.400588989,8.697500229,2.89999772
5/2/2021 0:05,28.90001297,33.00000381,39.19999695,27.5,26.30000114,29.10000229,0.899999976,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,64.90000153,63.60000229,4.412158012,4.512319565,8.399414063,8.599401474,2.80000115
5/2/2021 0:10,28.90000153,32.99998856,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,65,63.60000229,4.487674236,4.599990845,8.409237862,8.512656212,2.89999772
5/2/2021 0:15,29,32.90000153,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.99062729,1,36.50000381,26.40000153,10.10000038,64.90000153,63.59999847,4.400009155,4.599999905,8.312490463,8.500092506,2.89999772
5/2/2021 0:20,28.99980545,33,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.90014648,1,36.50000381,26.40000153,10.10000038,64.90000153,63.59999847,4.453073025,4.609328747,8.412656784,8.562315941,2.89999772
5/2/2021 0:25,28.90000153,32.953125,39.19999695,27.40000153,26.30000114,29.10000229,0.899999976,27.40000153,40.90058517,1,36.50000381,26.40000153,10.10000038,65,63.59999847,4.397656918,4.512317181,8.410096169,8.650588036,2.80000115
5/2/2021 0:30,28.90000153,32.91249847,39.19999695,27.40941238,26.30000114,29.10000229,0.899999976,27.40000153,40.90000153,1,36.50000381,26.40000153,10.10000038,65,63.50000381,4.421838284,4.559534073,8.400622368,8.66249752,2.80000115
5/2/2021 0:35,28.90000153,32.91249847,39.19999695,27.48750114,26.30000114,29.10000229,0.899999976,27.40000153,40.80000305,1,36.50000381,26.40000153,10.10000038,64.90000153,63.50000381,4.400001526,4.503125191,8.387488365,8.538255692,2.80000115
5/2/2021 0:40,29,33,39.20000076,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.80000305,1,36.50000381,26.40000153,10.10000038,64.90000153,63.49980545,4.400000095,4.599293709,8.408935547,8.649452209,2.89999772
5/2/2021 0:45,28.98767662,33.09999847,39.20000076,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.80000305,1,36.50000381,26.40000153,10.10000038,64.80000305,63.49999619,4.437333584,4.597076416,8.390624046,8.500587463,2.89999772
5/2/2021 0:50,29,33.09999847,39.20000076,27.5,26.39999962,29.19999886,0.899999976,27.40000153,40.79999924,1,36.50000381,26.40000153,10.10000038,64.80000305,63.5,4.473090649,4.550004482,8.45018959,8.600004196,2.79999924
5/2/2021 0:55,29,33.10000229,39.19999695,27.5,26.39999962,29.19999886,0.899999976,27.49990273,40.75078201,1,36.59999847,26.5,10.10000038,64.70070648,63.5,4.440014362,4.649995804,8.340531349,8.502362251,2.79999924
5/2/2021 1:00,28.90000153,33.10000229,39.19999695,27.40000153,26.30000114,29.19697189,0.899999976,27.40000153,40.79999924,1,36.50000381,26.40000153,10.10000038,64.84999847,63.59999847,4.402955532,4.590568542,8.400738716,8.647173882,2.89697075
5/2/2021 1:05,28.90000153,33.09999847,39.19999695,27.45000076,26.30000114,29.10000229,0.899999976,27.40000153,40.89990616,1,36.50000381,26.40000153,10.10000038,64.80000305,63.59999847,4.355138779,4.557128906,8.442874908,8.606153488,2.80000115
5/2/2021 1:10,29,33.09999847,39.19999695,27.5,26.39999962,29.19999886,0.899999976,27.40000153,40.95000076,1,36.50000381,26.40000153,10.10000038,64.8999939,63.65625,4.450013638,4.643750191,8.400004387,8.645018578,2.79999924
5/2/2021 1:15,28.90625,33.09999847,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.05001831,1,36.50000381,26.40000153,10.10000038,64.99492645,63.70000076,4.444043159,4.598754883,8.349999428,8.595024109,2.89999772
5/2/2021 1:20,29,33.09999847,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.00009918,1,36.50000381,26.40000153,10.10000038,64.97969055,63.70000076,4.404688835,4.506176949,8.495215416,8.604693413,2.89999772
5/2/2021 1:25,28.90000153,33.09999847,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41.00000381,1,36.50000381,26.40000153,10.10000038,64.90000153,63.60000229,4.384760857,4.603511333,8.399999619,8.600286484,2.89999772
5/2/2021 1:30,29,33.09999847,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41,1,36.50000381,26.40000153,10.10000038,64.97627258,63.70000076,4.414067745,4.599926472,8.475073814,8.601324081,2.89999772
5/2/2021 1:35,28.90000153,33.10146332,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.89999771,1,36.50000381,26.40000153,10.10000038,64.80000305,63.50000381,4.399780273,4.595022202,8.423435211,8.593920708,2.89999772
5/2/2021 1:40,29,33.10000229,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.89999771,1,36.50000381,26.40000153,10.10000038,64.8999939,63.59999847,4.401174068,4.670362473,8.404397011,8.675366402,2.89999772
5/2/2021 1:45,28.90000153,33.10000229,39.19999695,27.40000153,26.30000114,29.10000229,0.899999976,27.40000153,40.87656403,1,36.50000381,26.40000153,10.10000038,64.8999939,63.59999847,4.381249905,4.50000906,8.48006916,8.693844795,2.80000115
5/2/2021 1:50,28.90000153,33.10000229,39.19999695,27.40000153,26.30000114,29.10000229,0.899999976,27.40000153,40.87509918,1,36.50000381,26.40000153,10.10000038,64.8999939,63.59999847,4.475097179,4.487491131,8.475879669,8.675771713,2.80000115
5/2/2021 1:55,29,33.18124771,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.80000305,1,36.50000381,26.40000153,10.10000038,64.80000305,63.59996033,4.401174068,4.599963188,8.401171684,8.525378227,2.89999772
5/2/2021 2:00,29,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.81875229,1,36.50000381,26.40000153,10.10000038,64.80000305,63.59999847,4.381243229,4.543741226,8.480872154,8.623818398,2.89999772
5/2/2021 2:05,29,33.19999695,39.19999695,27.5,26.39995193,29.19999886,0.899999976,27.40000153,40.80000305,1,36.50000381,26.40000153,10.10000038,64.80000305,63.59999847,4.320309162,4.524169922,8.418402672,8.545267105,2.80004693
5/2/2021 2:10,29,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.79998779,1,36.50000381,26.40000153,10.10000038,64.80000305,63.50000381,4.323633194,4.581094742,8.418933868,8.679873466,2.89999772
5/2/2021 2:15,29,33.19999695,39.19999695,27.5,26.39999962,29.19999886,0.899999976,27.42422295,40.69999695,1,36.50000381,26.49379921,10.10000038,64.70000458,63.50000381,4.418632507,4.600027084,8.424181938,8.525565147,2.79999924
5/2/2021 2:20,29,33.19999695,39.19999695,27.5,26.39999962,29.19999886,0.899999976,27.5,40.59999847,1,36.59999847,26.5,10.10000038,64.70000458,63.5,4.424184322,4.621875286,8.397500992,8.599806786,2.79999924
5/2/2021 2:25,29,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.79999924,1,36.50000381,26.40000153,10.10000038,64.80000305,63.59999847,4.402200222,4.672512531,8.40135479,8.624184608,2.89999772
5/2/2021 2:30,28.90000153,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.69999695,1,36.50000381,26.40000153,10.10000038,64.80000305,63.59999847,4.312491417,4.590762615,8.399974823,8.688245773,2.89999772
5/2/2021 2:35,28.90000153,33.19999695,39.19999695,27.40000153,26.30000114,29.10000229,0.899999976,27.40000153,40.79999924,1,36.50000381,26.40000153,10.10000038,64.8999939,63.61175537,4.446914673,4.54999876,8.450741768,8.649407387,2.80000115
5/2/2021 2:40,28.90000153,33.15312576,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.79999924,1,36.50000381,26.40000153,10.10000038,64.8999939,63.60000229,4.440393448,4.6609869,8.400146484,8.612454414,2.89999772
5/2/2021 2:45,29,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,41,1,36.50000381,26.40000153,10.10000038,65,63.70000076,4.481479645,4.549264908,8.40293026,8.646883965,2.89999772
5/2/2021 2:50,29,33.19999695,39.19999695,27.5,26.39999962,29.19999886,0.899999976,27.40000153,40.90000153,1,36.50000381,26.40000153,10.10000038,64.90000153,63.60000229,4.410104752,4.562094688,8.438092232,8.560147285,2.79999924
5/2/2021 2:55,29,33.19999695,39.19999695,27.5,26.39999962,29.19999886,0.899999976,27.40000153,41,1,36.50000381,26.40000153,10.10000038,65,63.70000076,4.45238018,4.552968979,8.399533272,8.555458069,2.79999924
5/2/2021 3:00,29,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.90000153,1,36.50000381,26.40000153,10.10000038,65,63.69688034,4.313090324,4.600018501,8.412499428,8.59767437,2.89999772
5/2/2021 3:05,29,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.99999619,1,36.50000381,26.40000153,10.10000038,65,63.70000076,4.438261032,4.584532261,8.490528107,8.637499809,2.89999772
5/2/2021 3:10,28.90000153,33.14997482,39.19999695,27.5,26.30000114,29.10000229,0.899999976,27.40000153,40.80078125,1,36.50000381,26.40000153,10.10000038,65,63.60000229,4.4196105,4.621926785,8.438182831,8.660114288,2.80000115
5/2/2021 3:15,28.90000153,33.19999695,39.19999695,27.40000153,26.30000114,29.10000229,0.899999976,27.40000153,40.79990768,1,36.50000381,26.40000153,10.10000038,65,63.59999847,4.447192192,4.649996758,8.362206459,8.690238953,2.80000115
5/2/2021 3:20,28.90119743,33.19999695,39.19999695,27.5,26.30000114,29.10009956,0.899999976,27.40000153,40.98906326,1,36.50000381,26.40000153,10.10000038,65.00000763,63.61249924,4.437896729,4.67540884,8.350000381,8.588769913,2.80009842
5/2/2021 3:25,29,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.80000305,1,36.50000381,26.40000153,10.10000038,64.90000153,63.55039215,4.446209908,4.59495163,8.400000572,8.650805473,2.89999772
5/2/2021 3:30,28.90000153,33.10038757,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.79999924,1,36.50000381,26.40000153,10.10000038,65,63.59999847,4.406171322,4.528418064,8.475446701,8.606328011,2.89999772
5/2/2021 3:35,28.90000153,33.17499924,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.70000076,1,36.50000381,26.40000153,10.10000038,64.90000153,63.50032043,4.406229973,4.600000381,8.498506546,8.698828697,2.89999772
5/2/2021 3:40,28.90000153,33.19999313,39.19999695,27.40000153,26.30000114,29.10000229,0.899999976,27.40000153,40.70001602,1,36.50000381,26.40000153,10.10000038,64.80007935,63.59999847,4.404963493,4.619019985,8.400000572,8.648435593,2.80000115
5/2/2021 3:45,28.90000153,33.19990158,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.89999771,1,36.50000381,26.40000153,10.10000038,64.8999939,63.70000076,4.474690437,4.57512188,8.429608345,8.768554688,2.89999772
5/2/2021 3:50,28.90000153,33.19999695,39.19999695,27.40039063,26.30000114,29.10039139,0.899999976,27.40000153,40.97646713,1,36.50000381,26.40000153,10.10000038,65,63.70000458,4.326464653,4.507400513,8.475388527,8.701463699,2.80039025
5/2/2021 3:55,28.90000153,33.19999695,39.19999695,27.5,26.30000114,29.19843674,0.899999976,27.40000153,41,1,36.50000381,26.40000153,10.10000038,65,63.79968262,4.348731041,4.52023983,8.479766846,8.698841095,2.8984356
5/2/2021 4:00,28.90000153,33.19999695,39.19999695,27.40000153,26.30000114,29.11875153,0.899999976,27.40000153,40.90000153,1,36.50000381,26.40000153,10.10000038,64.90000153,63.70000458,4.324120522,4.589612961,8.404706001,8.637835503,2.81875039
5/2/2021 4:05,28.90000153,33.19374847,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.90000153,1,36.50000381,26.40000153,10.10000038,64.90000153,63.70000076,4.494021893,4.62231493,8.420218468,8.637887955,2.89999772
5/2/2021 4:10,29,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.899999976,27.40000153,40.92351151,1,36.50000381,26.40000153,10.10000038,64.91999054,63.70000076,4.399706841,4.599633694,8.475317955,8.599903107,2.89999772
5/2/2021 4:15,29,33.19999695,39.19999695,27.5,26.30000305,29.19999886,0.899999976,27.40000153,41,1,36.50000381,26.40000153,10.10000038,64.99531555,63.79874039,4.480856419,4.54521513,8.379983902,8.699819565,2.89999581
5/2/2021 4:20,28.90000153,33.1999855,39.19999695,27.40000153,26.30000114,29.10000229,0.900390625,27.40000153,40.99999237,1,36.50000381,26.40000153,10.10000038,64.99999237,63.70004272,4.399972439,4.669101715,8.424682617,8.714060783,2.80000115
5/2/2021 4:25,29,33.19999695,39.19999695,27.5,26.30000114,29.19999886,0.900000036,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,65.07500458,63.79999924,4.424813747,4.621958256,8.40636158,8.705914497,2.89999772
5/2/2021 4:30,28.90000153,33.10000229,39.19999695,27.5,26.30000114,29.19375038,0.900000036,27.40000153,41.19999695,1,36.50000381,26.40000153,10.10000038,65.09433746,63.82500076,4.31225729,4.524819851,8.550768852,8.62496376,2.89374924
5/2/2021 4:35,29,33.1998024,39.19999695,27.5,26.30000114,29.19999886,0.900000036,27.40000153,41.29999924,1,36.50000381,26.40000153,10.10000038,65.09999847,63.89999771,4.303713799,4.579425335,8.499228477,8.677933693,2.89999772
5/2/2021 4:40,28.90000153,33.10000229,39.19999695,27.5,26.30000114,29.19999886,0.900000036,27.40000153,41.30000305,1,36.50000381,26.40000153,10.10000038,65.09999847,63.89999771,4.397686005,4.687492847,8.409970284,8.697024345,2.89999772
5/2/2021 4:45,29,33.10077667,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,41.29057693,1,36.50000381,26.40000153,10.10000038,65.00000763,63.80078125,4.57281208,4.500779152,8.499377251,8.778131485,2.89999772
5/2/2021 4:50,28.95000076,33.10000229,39.11249161,27.5,26.30000114,29.19999886,0.900000036,27.40000153,41.20000076,1,36.50000381,26.40000153,10.10000038,65.00000763,63.80000305,4.392391682,4.600448608,8.377710342,8.602361679,2.89999772
5/2/2021 4:55,29,33.19057465,39.19999695,27.5,26.39999962,29.19999886,1,27.40000153,41.29999924,1,36.50000381,26.40000153,10.10000038,65.09941864,63.89999771,4.386987686,4.639251232,8.498092651,8.649376869,2.79999924
5/2/2021 5:00,28.90001106,33.10000229,39.10000229,27.5,26.30000114,29.1994133,0.900000036,27.40000153,41.19999695,1,36.50000381,26.40000153,10.10000038,65.00000763,63.80000305,4.459521294,4.602343559,8.459376335,8.659558296,2.89941216
5/2/2021 5:05,29,33.10000229,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,41.10000229,1,36.50000381,26.40000153,10.10000038,65,63.80000305,4.402466297,4.607005119,8.481082916,8.659680367,2.89999772
5/2/2021 5:10,28.90000153,33.10000229,39.10000229,27.40000153,26.30000114,29.10000229,0.900000036,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,65,63.79999924,4.364262104,4.61484766,8.4375,8.64277935,2.80000115
5/2/2021 5:15,28.90014648,33.10000229,39.19999695,27.40000153,26.30000114,29.19999886,1,27.40000153,41.09999847,1,36.50000381,26.40000153,10.10000038,65,63.89921951,4.353899956,4.512644291,8.499272346,8.603123665,2.89999772
5/2/2021 5:20,28.90000153,33.10000229,39.10000229,27.5,26.30000114,29.19999886,0.900000036,27.40000153,41.00000381,1,36.50000381,26.40000153,10.10000038,64.90000153,63.70000458,4.449431419,4.624241352,8.399995804,8.626581192,2.89999772
5/2/2021 5:25,29,33.10000229,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,40.90000153,1,36.50000381,26.40000153,10.10000038,64.90000153,63.70000458,4.403903484,4.600784302,8.449146271,8.601464272,2.89999772
5/2/2021 5:30,28.90000153,33.19999695,39.15000153,27.49023438,26.30000114,29.19999886,0.900000036,27.40000153,41,1,36.50000381,26.40000153,10.10000038,64.90280914,63.70000458,4.409132004,4.571668148,8.44961071,8.684762001,2.89999772
5/2/2021 5:35,29,33.10000229,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,41.00029373,1,36.50000381,26.40000153,10.10000038,65,63.79999924,4.390986919,4.599994659,8.462403297,8.63757515,2.89999772
5/2/2021 5:40,29,33.10000229,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,40.90000153,1,36.50000381,26.40000153,10.10000038,64.8984375,63.60126877,4.449048042,4.551795959,8.400000572,8.650330544,2.89999772
5/2/2021 5:45,29,33.10000229,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,40.80000305,1,36.50000381,26.40000153,10.10000038,64.80000305,63.60000229,4.32644701,4.577638626,8.492285728,8.600000381,2.89999772
5/2/2021 5:50,28.92490387,33.00000381,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,40.80000305,1,36.50000381,26.40000153,10.10000038,64.80000305,63.60000229,4.424609184,4.604376316,8.493751526,8.699902534,2.89999772
5/2/2021 5:55,29,33.09999847,39.19999695,27.5,26.30039024,29.19999886,0.900000036,27.40000153,40.78088379,1,36.50000381,26.40000153,10.10000038,64.80000305,63.60000229,4.399981499,4.618731499,8.394159317,8.599998474,2.89960862
5/2/2021 6:00,29,33.00000381,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,40.79999924,1,36.50000381,26.40000153,10.10000038,64.80007172,63.59999847,4.3206954,4.506230354,8.475078583,8.526542664,2.89999772
5/2/2021 6:05,28.90000153,33.00000381,39.10625076,27.40000153,26.30000114,29.10000229,1,27.40000153,40.69968033,1,36.50000381,26.40000153,10.10000038,64.80000305,63.59999847,4.455952168,4.594940662,8.423804283,8.675031662,2.80000115
5/2/2021 6:10,29,33.07509995,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,40.69999695,1,36.50000381,26.40000153,10.10000038,64.79999542,63.59844208,4.381546021,4.495752811,8.40590477,8.586306572,2.89999772
5/2/2021 6:15,28.90000153,33.00156403,39.10000229,27.40000153,26.30000114,29.10000229,1,27.40000153,40.69999695,1,36.50000381,26.40000153,10.10000038,64.79999542,63.59999847,4.395605087,4.59441185,8.407052994,8.69375515,2.80000115
5/2/2021 6:20,29,33.09999847,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,40.79999924,1,36.50000381,26.40000153,10.10000038,64.8999939,63.70000076,4.376563072,4.668753147,8.479870796,8.655164719,2.89999772
5/2/2021 6:25,28.90000153,33.09882736,39.10000229,27.40000153,26.30000114,29.10000229,1,27.40000153,40.80000305,1,36.50000381,26.40000153,10.10000038,64.8999939,63.60000229,4.414064884,4.598825455,8.401343346,8.624697685,2.80000115
5/2/2021 6:30,29,33.09999847,39.19999695,27.5,26.39999962,29.19999886,1,27.40000153,40.79999924,1,36.50000381,26.40000153,10.10000038,64.80000305,63.60000229,4.38087368,4.576574326,8.419947624,8.520311356,2.79999924
5/2/2021 6:35,29,33.09981918,39.19999695,27.5,26.38125038,29.19999886,1,27.40000153,40.70015717,1,36.50000381,26.40000153,10.10000038,64.80000305,63.59999847,4.471835613,4.579884529,8.401368141,8.651525497,2.81874848
5/2/2021 6:40,28.90000153,33.00000381,39.19999695,27.40000153,26.30000114,29.10000229,0.900000036,27.40000153,40.70551682,1,36.50000381,26.40000153,10.10000038,64.8999939,63.42499924,4.406054497,4.599376678,8.40077877,8.506100655,2.80000115
5/2/2021 6:45,28.90000153,33.07793045,39.19999695,27.40000153,26.30000114,29.10000229,0.900000036,27.39999962,40.70000076,1,36.5,26.39999962,10.10000038,64.90000153,63.40000153,4.378741264,4.578125477,8.475551605,8.600430489,2.80000115
5/2/2021 6:50,28.97500038,33.09999847,39.20000076,27.5,26.30000114,29.19999886,0.900000036,27.39999962,40.89999771,1,36.5,26.39999962,10.10000038,64.90000153,63.70000076,4.475003242,4.617336273,8.399853706,8.578701973,2.89999772
5/2/2021 6:55,29,33.09999847,39.10000229,27.5,26.39999962,29.19999886,1,27.40000153,40.90000153,1,36.59999847,26.5,10.10000038,64.80000305,63.60000229,4.409413338,4.598250866,8.399997711,8.509423256,2.79999924
5/2/2021 7:00,29,33.09999847,39.19999695,27.5,26.30000114,29.19999886,1,27.40000153,40.89984512,1,36.50000381,26.40000153,10.10000038,64.8999939,63.70000076,4.374402523,4.514108658,8.450149536,8.621899605,2.89999772
5/2/2021 7:05,28.95076942,33.09999847,39.10000229,27.5,26.30000114,29.1000042,1,27.40000153,40.95000076,1,36.50000381,26.40000153,10.10000038,64.8999939,63.70000076,4.384532452,4.572323322,8.492177963,8.66183567,2.80000306
5/2/2021 7:10,29,33.09999847,39.19999695,27.5,26.39999962,29.19999886,1,27.40000153,41,1,36.50000381,26.40000153,10.10000038,64.90000153,63.70000458,4.439873695,4.592373848,8.388134003,8.727532387,2.79999924
5/2/2021 7:15,28.90000343,33.09999847,39.10000229,27.5,26.30000114,29.19999886,1,27.40000153,40.93823242,1,36.50000381,26.40000153,10.10000038,64.90000153,63.70000458,4.400473118,4.640478134,8.409558296,8.662350655,2.89999772
